Codigo,Entidad,Nombre Fantasia,Comuna,Longitud,Latitud
105202,Fullcarga,DONDE IVAN,Independencia,-70.67645300000001,-33.408882
105203,Fullcarga, LUIS RODRIGUEZ,Recoleta,-70.635094,-33.389297
105204,Fullcarga,BUEN DIA,La Florida,-70.582657,-33.520203
105205,Fullcarga,D Y K,La Florida,-70.610085,-33.568825
105208,Fullcarga,MARIA GARRIDO,Quilicura,-70.750336,-33.361938
105211,Fullcarga,AMASANDERIA NINA,Maipu,-70.780602,-33.526134000000006
105212,Fullcarga,MIS HIJOS,Renca,-70.68453199999999,-33.403584
105214,Fullcarga,GERARDITO,Renca,-70.736183,-33.403118
105215,Fullcarga,ROSMERY GUARNIZ,Independencia,-70.66613000000001,-33.414103999999995
105220,Fullcarga,MARCA CHANCHO,Maipu,-70.76308399999999,-33.549931
105221,Fullcarga,BAZAR Y LIBRERÍA MAFALDA,Maipu,-70.763351,-33.515198
105222,Fullcarga,SARDICH IN FAMILY,Cerro Navia,-70.717941,-33.4179
105223,Fullcarga,EMANUELA DORZAMOR,Cerro Navia,-70.731033,-33.429790000000004
105224,Fullcarga,CONFITERIA SANTIS SPA,Ñuñoa,-70.60484396,-33.45480243
105225,Fullcarga,ANDREA ROJAS,Recoleta,-70.632263,-33.409752000000005
105226,Fullcarga,NANA,Huechuraba,-70.63980600000001,-33.374752
105231,Fullcarga,PALOMITA,La Cisterna,-70.649384,-33.533344
105232,Fullcarga,RUTH MEYER ,Cerrillos,-70.720848,-33.479221
105233,Fullcarga,LA ESPERANZA,Maipu,-70.78476547,-33.51817614
105235,Fullcarga,VIRSI,Santiago,-70.644684,-33.475547999999996
105236,Fullcarga,MIKIOSCO,Providencia,-70.59206400000001,-33.427231
105237,Fullcarga,ELECTRIC HOME,Providencia,-70.606888,-33.438194
105238,Fullcarga,ROMAN SIGUENZA (S),Estacion Central,-70.6922,-33.45467
105240,Fullcarga,LA RESURRECCION,Quilicura,-70.747734,-33.362137
105271,Fullcarga,DONDE NACHITO,La Pintana,-70.62606,-33.582798
105273,Fullcarga,EL PESO JUSTO,Puente Alto,-70.602814,-33.580203999999995
105274,Fullcarga,DONDE EL TATA,Peñalolen,-70.54266883,-33.47459893
105275,Fullcarga,LA ESKINA DE LA OFERTA,La Florida,-70.557663,-33.526257
105276,Fullcarga,LUIS VIZCARRA,Santiago,-70.65772199999999,-33.445126
105277,Fullcarga,FLOR DORADA (C),Quinta Normal,-70.7177947963995,-33.4113680712088
105278,Fullcarga,ALMACEN DAYANITA I (C),Santiago,-70.639809,-33.453632
105279,Fullcarga,ALMACEN MONICA (C),Peñalolen,-70.55999,-33.468983
105280,Fullcarga,EL MONO (C),Santiago,-70.63205,-33.461028999999996
105281,Fullcarga,BAZAR GABY (C),Maipu,-70.780075,-33.540039
105282,Fullcarga,MARIA CARVAJAL (C),La Granja,-70.62721859999999,-33.51786
105283,Fullcarga,LA ESTRELLA,Peñalolen,-70.57576800000001,-33.475567
105285,Fullcarga,FRAN Y FER,San Miguel,-70.64489,-33.507599
105288,Fullcarga,DORA,La Pintana,-70.627907,-33.585268
105290,Fullcarga,COMERCIAL MARANATHA,Conchali,-70.682487,-33.380236
105291,Fullcarga,YUYITO,San Ramon,-70.63561899999999,-33.547728
105296,Fullcarga,EL AMIGO SUREÑO,Maipu,-70.76678299999999,-33.548829
105299,Fullcarga,LA ESQUINA D ELA BENDICION,San Bernardo,-70.681152,-33.587928999999995
105301,Fullcarga, ALMACEN JAVIERITA,San Bernardo,-70.68914000000001,-33.585743
105303,Fullcarga,LA FAMILIA,La Florida,-70.61138100000001,-33.558756
105305,Fullcarga,RUBENCIAO,Pudahuel,-70.753975,-33.464690999999995
105306,Fullcarga,EL SEBITA,Las Condes,-70.531952,-33.422699
105307,Fullcarga,TERESA VENEGAS,Las Condes,-70.537201,-33.420727
105308,Fullcarga,EL COTELO,La Pintana,-70.64149499999999,-33.586952000000004
105309,Fullcarga,CAFETERIA PAOLA,Las Condes,-70.566185,-33.411316
105312,Fullcarga,EL HUASO JUAN,Quinta Normal,-70.71248100000001,-33.416689
105313,Fullcarga,FRANCO,La Pintana,-70.653667,-33.560891
105315,Fullcarga,ALVASOL,Quilicura,-70.73614599999999,-33.356064
105316,Fullcarga,EL MONITO,Puente Alto,-70.57874100000001,-33.604268
105319,Fullcarga,EL CHOLITO,Pudahuel,-70.74455999999999,-33.46017
105373,Fullcarga,MARY,La Pintana,-70.6471435493018,-33.5790748890784
105413,Fullcarga,LA FRONTERA,Renca,-70.72134399999999,-33.400954999999996
105415,Fullcarga,FASHION DREAM,Cerro Navia,-70.73230699999999,-33.429569
105423,Fullcarga,KIOSCO,Ñuñoa,-70.59835799999999,-33.468948
105449,Fullcarga,JOVY,Ñuñoa,-70.62011470967741,-33.4651390752688
105456,Fullcarga,LOS TRES HERMANOS,Quilicura,-70.661191,-33.438261
105488,Fullcarga,MINIMARKET HNOS BASILIO (C),Santiago,-70.646975,-33.464769
105490,Fullcarga,MARTHITA,Estacion Central,-70.71495300000001,-33.46537
105491,Fullcarga,KIOSKO AMIGO,Providencia,-70.61324,-33.425265
105494,Fullcarga,ORLANDO ROJAS CRUZADO (C),Santiago,-70.65151999999999,-33.466251
105498,Fullcarga,DISPENSA MARINA,Pudahuel,-70.855954,-33.460855
105526,Fullcarga,ROCI,Puente Alto,-70.5526503846154,-33.5887506410256
105528,Fullcarga,SEÑORA MARIA,Pudahuel,-70.758333,-33.437996000000005
105529,Fullcarga,CATALINA CRUZ PEÑALOZA,La Florida,-70.593725,-33.535565999999996
105530,Fullcarga,EMPORIO,Puente Alto,-70.552376,-33.581449
105531,Fullcarga,ALMACEN MARTA,Conchali,-70.68056700000001,-33.400613
105533,Fullcarga,MINIMARKET,Ñuñoa,-70.62267059452762,-33.459150251960786
105534,Fullcarga,ELDA RODRIGUEZ (C),Santiago,-70.649376,-33.447895
105535,Fullcarga,FANNY BACILIO (C),Santiago,-70.63896899999999,-33.466309
105537,Fullcarga,CLAUDIA ESPINOZA,Maipu,-70.77019200000001,-33.531678
105571,Fullcarga,DILAN,Maipu,-70.73311114623849,-33.49568536900757
105594,Fullcarga,LOS MILAGROS,La Granja,-70.62739687242129,-33.5297591630078
105597,Fullcarga,NAYARI,Maipu,-70.76440500000001,-33.493199
105599,Fullcarga,OSCAR MAYA,Santiago,-70.66391765544459,-33.4345741971738
105601,Fullcarga,MARCHANT,Estacion Central,-70.700921,-33.470608
105602,Fullcarga,CARMEN RITA ACEVEDO ALMENDRA,Lo Prado,-70.719462,-33.436983000000005
105605,Fullcarga,BAZAR DAGHY,Maipu,-70.745506,-33.507065000000004
105625,Fullcarga,KIOSKO CLAUDIA,Providencia,-70.6176152799957,-33.4281870505189
105627,Fullcarga,MAGIC PC,La Cisterna,-70.661324,-33.527091999999996
105628,Fullcarga,EL MOMO,Peñalolen,-70.56594100000001,-33.502277
105630,Fullcarga,HILDA MARGARITA BURGOS FONSECA,Renca,-70.727859,-33.409447
105631,Fullcarga,MINIMARKET,Ñuñoa,-70.6210730756301,-33.461045406567806
105632,Fullcarga,FARMACIAS DONDE LORITO,Renca,-70.745665,-33.406284
105633,Fullcarga,AOOSTORE,Peñalolen,-70.55560906041892,-33.4743315973961
105634,Fullcarga,ALMACEN RAQUELITA,Renca,-70.730186,-33.401169
105636,Fullcarga,TABAQUERIA ,Recoleta,-70.64247582,-33.39382816
105639,Fullcarga,NENITA ,La Florida,-70.600479,-33.52301
105640,Fullcarga,CARLOS SEPULVEDA VALENZUELA ,La Florida,-70.60894,-33.539584999999995
105642,Fullcarga,BIG 7,Macul,-70.60932814,-33.47910629
105645,Fullcarga,JULY,Quilicura,-70.740313,-33.360045
105647,Fullcarga,EL RINCON,Renca,-70.658783,-33.445366
105652,Fullcarga,ESTADIO,Quinta Normal,-70.71214300000001,-33.412548
105654,Fullcarga,DON JORGE,Huechuraba,-70.62178,-33.377289000000005
105657,Fullcarga,LAS VECINAS,Conchali,-70.692833,-33.368259
105658,Fullcarga,MINIMARKET NISU,Santiago,-70.67175300000001,-33.467484000000006
105659,Fullcarga,SERVIGAS ,Macul,-70.598324,-33.505862
105661,Fullcarga,SOCIEDAD A UN PASO MARKET LIMITADA ,Ñuñoa,-70.605896,-33.445625
105662,Fullcarga,MONO PANDA ,Puente Alto,-70.60204932,-33.59656593
105663,Fullcarga,GLORIA HURTADO LIZARME,Providencia,-70.6268289102564,-33.43403544871795
105674,Fullcarga,PAOLA,Lo Prado,-70.7306571544715,-33.4421071951219
105689,Fullcarga,LA MIMI,Estacion Central,-70.7194499430712,-33.4717968189501
105709,Fullcarga,FELIPE,Pudahuel,-70.762103,-33.455494
105865,Fullcarga,TIA FABI,Puente Alto,-70.556595,-33.589296000000004
105869,Fullcarga,ABUELI ALICIA,Estacion Central,-70.711502,-33.464596
105871,Fullcarga,EXITO,Puente Alto,-70.565216,-33.59254
105888,Fullcarga,SERVICIO TECNICO TELEFONICA CELULAR ,San Bernardo,-70.7015702046784,-33.5944392690058
105889,Fullcarga,SERVICIO TECNICO DJ PHONE,Las Condes,-70.5414796153734,-33.3906300557865
105891,Fullcarga,ROSA PAULINA TAPIA RIVERA,San Ramon,-70.64757699,-33.55365123
105893,Fullcarga,EL CURICANO,Lo Prado,-70.7152267299578,-33.4487671097046
105913,Fullcarga,SANTA CATALINA,Pudahuel,-70.846153,-33.455396
105928,Fullcarga,ALMACEN C Y D,Las Condes,-70.530631,-33.421378999999995
105931,Fullcarga,LA FAMILIA,Huechuraba,-70.637558,-33.365468
105932,Fullcarga,EL PAISA (C),Santiago,-70.67786753336951,-33.439975481947606
105933,Fullcarga,GABRIEL IGNACIO GUTIERREZ AEDO,Quilicura,-70.7239176666667,-33.3662285555556
105935,Fullcarga,ALCIPAU ELECTRONICA Y COMPUTACION,Providencia,-70.6126435839314,-33.4236538571672
105937,Fullcarga,ALMACEN,Cerro Navia,-70.75714630492621,-33.420330873004104
105938,Fullcarga,LAS TUCAS,La Florida,-70.5962550939841,-33.531678210557104
105940,Fullcarga,H.B.C,La Florida,-70.55334872549021,-33.5188298039216
105941,Fullcarga,COMIDA AL PASO EL TATA POLLO,La Pintana,-70.6271421176389,-33.59264888125
105942,Fullcarga,SOCIEDAD COMERCIAL ALEXZA LTDA.,Las Condes,-70.5345813372481,-33.42592375253
105943,Fullcarga,ROMAN SIGUENZA (S),Conchali,-70.67478431,-33.39170187
105944,Fullcarga,JOSE SANDOVAL ,Independencia,-70.66073459999998,-33.421417
105945,Fullcarga,TABAQUERIA BAZAR PINHAO,Providencia,-70.61969,-33.443993
105946,Fullcarga,LEO ,Santiago,-70.6484523783348,-33.4688194695546
105959,Fullcarga,LA VENTANA,San Joaquin,-70.62812,-33.503918
105986,Fullcarga,LAS CHIQUILLAS,Quilicura,-70.7223462,-33.3322645
106018,Fullcarga,ALMACEN SEÑORA LILI,Puente Alto,-70.58652640000001,-33.430076899999996
106019,Fullcarga,MINIMARKET MIGUELITO,Ñuñoa,-70.62188,-33.467945
106020,Fullcarga,ANGY,Lo Espejo,-70.6810582038096,-33.518992205238106
106021,Fullcarga,ALMACEN CARLOS,Lo Espejo,-70.6968291941107,-33.512723070769404
106022,Fullcarga,CENTRO DE LLAMADOS ,Santiago,-70.64294699999999,-33.450974
106024,Fullcarga,MANUEL MUÑOZ FAMBUENA,Santiago,-70.64647383441759,-33.44312406752875
106025,Fullcarga,LA LOLITA,Conchali,-70.6877019014085,-33.3879833098592
106026,Fullcarga,EL ESTAFINITO,La Granja,-70.626221,-33.551173999999996
106028,Fullcarga,BASAR ISICAT,Macul,-70.6065832768362,-33.4942153107345
106030,Fullcarga,ADONAI,Estacion Central,-70.70555841,-33.46100544
106031,Fullcarga,LA BODEGUITA,Lo Prado,-70.71946,-33.449474
106032,Fullcarga,KATY,Peñalolen,-70.5344437,-33.476991600000005
106033,Fullcarga,MINIMARKET DONDE ANTO,San Bernardo,-70.694221,-33.604084
106034,Fullcarga,TRIPLE A,Estacion Central,-70.7148712878788,-33.4768852272727
106036,Fullcarga,ANDRES,San Bernardo,-70.6901,-33.591259
106037,Fullcarga,ALMACEN Y BAZAR ADONAI,San Bernardo,-70.689649,-33.624177
106038,Fullcarga,ALMACEN DON MANUEL,San Miguel,-70.643761,-33.510078
106039,Fullcarga,JEANE METAYER,Pedro Aguirre Cerda,-70.664863,-33.483585999999995
106040,Fullcarga,DONDE MANOLO,Pudahuel,-70.817962,-33.385894
106043,Fullcarga,ENREDADERAS DE ACAÑIR ,Lo Espejo,-70.697418,-33.512856
106046,Fullcarga,MINIMARKET CARITO,Quilicura,-70.749031,-33.362087
106047,Fullcarga,COCO LISO,Conchali,-70.68699751633986,-33.37747418300655
106048,Fullcarga,DONDE JANO,Quilicura,-70.739311,-33.363811
106049,Fullcarga,ALMACEN ISABELITA,Maipu,-70.787533,-33.545559999999995
106050,Fullcarga,ROMAN SIGUENZA VALLES ENTRETENIMIENTOS E.I.R.L,Pudahuel,-70.750977,-33.440144000000004
106053,Fullcarga,EL ARRAYAN,Puente Alto,-70.5786098383352,-33.572136406694895
106054,Fullcarga,ENZO,La Pintana,-70.63485,-33.580334
106055,Fullcarga,LOS CHIQUITOS,San Miguel,-70.6481413953488,-33.5105801550388
106056,Fullcarga,KUÑUL,Quinta Normal,-70.698509,-33.427246000000004
106058,Fullcarga,ALMACEN SILVIA,Cerro Navia,-70.761414,-33.418781
106059,Fullcarga,SANTA OLGA,San Miguel,-70.64537,-33.499489000000004
106060,Fullcarga,GERALDINE SEPULVEDA PINO,Renca,-70.74828150700853,-33.39874961523304
106061,Fullcarga,GANA Y TELLO,Independencia,-70.673393,-33.401028000000004
106063,Fullcarga,COMERCIAL BICHINES,Independencia,-70.67141,-33.416340000000005
106064,Fullcarga,GEMINIS,Huechuraba,-70.633881,-33.371536
106065,Fullcarga,CALDERON FERNANDEZ,Independencia,-70.6708101342374,-33.4223648852699
106066,Fullcarga,EL RUN RUN,Recoleta,-70.634171,-33.39304
106067,Fullcarga,SUSI REVECA CRUZ VICENTE,Conchali,-70.6673558333333,-33.3797246666667
106071,Fullcarga,TIENDA UPA!-SHELL  (F.580),Ñuñoa,-70.58668399999999,-33.455883
106106,Fullcarga,TERCER TIEMPO,El Bosque,-70.67028,-33.582916
106140,Fullcarga,R Y R,Renca,-70.74231748347941,-33.406120529845
106155,Fullcarga, DONDE EL RICHY,Macul,-70.59619599999999,-33.475671999999996
106190,Fullcarga,CRISHNA,Quinta Normal,-70.7069356066753,-33.4165454914915
106203,Fullcarga,HERMANOS BASILIOS (C),Santiago,-70.655922,-33.460423
106204,Fullcarga,DAMARIS,Santiago,-70.640312,-33.4547
106205,Fullcarga,CENTRO DE LLAMADOS E INTERNET,Santiago,-70.673241,-33.465988
106207,Fullcarga,MARKET PARAISO ,Santiago,-70.654236,-33.454018
106208,Fullcarga,PANCHITA,La Pintana,-70.621758,-33.588665
106209,Fullcarga,MIGUEL ANGEL OTAROLA VALDES,Cerrillos,-70.69105666666667,-33.4822116666667
106210,Fullcarga,DON QUESO,Puente Alto,-70.55571305555554,-33.57956152777783
106217,Fullcarga,KIOSCO ANDRES,Las Condes,-70.57159399999999,-33.409977000000005
106250,Fullcarga,EL RAFA,Estacion Central,-70.71220525641019,-33.474213974359
106266,Fullcarga,DEISY,Lo Prado,-70.7251,-33.44573
106269,Fullcarga,CATITA,Peñalolen,-70.5511151752711,-33.4718382766331
106324,Fullcarga,MINIMARKET ROXANITA,Quinta Normal,-70.6832,-33.428576
106326,Fullcarga,COTTE,Cerro Navia,-70.75920639999998,-33.4206915
106327,Fullcarga,R & T,Pudahuel,-70.7662863091857,-33.4331523342696
106328,Fullcarga,ISRAEL AMERICO ROJAS AGUILAR,Pudahuel,-70.73817695844741,-33.461653636471354
106329,Fullcarga,ROMAN SIGUENZA VALLES ENTRETENIMIENTOS E.I.R.L,Lo Prado,-70.71435661960027,-33.44326467085753
106339,Fullcarga,MI KAYA,Estacion Central,-70.70891892857145,-33.46920559523812
106344,Fullcarga,EL LEGADO DE TOÑO,Puente Alto,-70.569852,-33.567766999999996
106345,Fullcarga,TOLYS MARKET,Peñalolen,-70.546974,-33.474274
